JANUARY,FEBRUARY,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPTEMBER,OCTOBER,NOVEMBER,DECEMBER,ORIGIN_OR_DESTINATION
1983.0,644.0,7402.0,8770.0,2873.0,2892.0,7411.0,5187.0,,9246.0,2365.0,1997.0, New Caledonia
5019.0,2635.0,7507.0,1704.0,4727.0,6344.0,,2154.0,1864.0,6307.0,2889.0,7571.0, Bahrain
5419.0,8261.0,,2248.0,8469.0,3096.0,1402.0,8455.0,6070.0,299.0,6938.0,6431.0, Bahrain
7646.0,5819.0,5657.0,1790.0,9536.0,2713.0,1150.0,,8743.0,7505.0,806.0,4496.0, Gabon
9649.0,4338.0,,3116.0,2744.0,9860.0,1315.0,8376.0,8379.0,6323.0,7875.0,3677.0, French Polynesia
8924.0,5650.0,9688.0,6363.0,3361.0,9819.0,4767.0,3982.0,1537.0,2377.0,5812.0,3187.0, Bolivia (Plurinational State of)
7564.0,3485.0,872.0,2252.0,,2130.0,2597.0,1802.0,8233.0,9494.0,,3994.0, Dominica
5965.0,5814.0,1248.0,847.0,3289.0,2190.0,9397.0,2497.0,784.0,6844.0,7358.0,5493.0, Martinique
4928.0,8876.0,,396.0,4329.0,9144.0,9304.0,6597.0,2176.0,9867.0,9791.0,1154.0, Pakistan
7553.0,,9828.0,3072.0,,3937.0,1475.0,7525.0,2367.0,1647.0,3636.0,3874.0, Togo
3399.0,,791.0,6169.0,,,4238.0,3842.0,3894.0,5913.0,4795.0,785.0, Bangladesh
4023.0,6772.0,5546.0,6674.0,448.0,6797.0,,445.0,1525.0,7456.0,5844.0,5609.0, Ukraine
7740.0,6184.0,325.0,2730.0,1797.0,8874.0,3870.0,4392.0,6839.0,5337.0,6873.0,6950.0, Iran (Islamic Republic of)
7534.0,1666.0,754.0,365.0,,8994.0,,5406.0,,6391.0,1414.0,, Slovakia
93.0,2780.0,4615.0,,4815.0,4842.0,9324.0,9022.0,4233.0,4399.0,5510.0,1583.0, Martinique
8790.0,7689.0,1980.0,4417.0,1512.0,5949.0,1218.0,8316.0,,1027.0,,3537.0, Russian Federation
94.0,,1604.0,1887.0,6498.0,2963.0,7826.0,5930.0,8865.0,8868.0,4219.0,, Kiribati
9439.0,4892.0,9430.0,5564.0,1961.0,7726.0,,213.0,5601.0,8873.0,5287.0,7071.0, Tonga
5414.0,5796.0,8522.0,,3042.0,5452.0,6610.0,,1596.0,2011.0,243.0,5892.0, Cook Islands
9118.0,5860.0,4033.0,4771.0,7278.0,2271.0,,1254.0,3928.0,6603.0,9786.0,3964.0, Germany
938.0,8813.0,1085.0,,8056.0,547.0,3169.0,4788.0,5270.0,8683.0,7761.0,1334.0, Hong Kong
,1538.0,7322.0,8511.0,8627.0,8107.0,7315.0,1800.0,5445.0,6572.0,2280.0,8044.0, Lesotho
7611.0,3680.0,7904.0,2005.0,463.0,4542.0,,7666.0,2968.0,270.0,1839.0,6155.0, Barbados
8702.0,5677.0,9200.0,724.0,4631.0,7012.0,5140.0,9382.0,7221.0,358.0,9492.0,8038.0, Eswatini
