JANUARY,FEBRUARY,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPTEMBER,OCTOBER,NOVEMBER,DECEMBER,ORIGIN_OR_DESTINATION
8780.0,6887.0,6689.0,6391.0,5548.0,,,9581.0,,7358.0,7925.0,5098.0, Senegal
2964.0,,,,6301.0,9746.0,3164.0,9761.0,240.0,8460.0,8678.0,5458.0, Tokelau
5832.0,7008.0,2363.0,4826.0,5789.0,81.0,,160.0,7769.0,2301.0,,1657.0, Saudi Arabia
5970.0,2937.0,8520.0,6890.0,7680.0,9651.0,353.0,9191.0,9208.0,,1807.0,285.0, Chad
,4332.0,49.0,5200.0,3248.0,77.0,7522.0,2730.0,7123.0,1449.0,2575.0,2483.0, Tuvalu
1887.0,5851.0,5649.0,8025.0,2182.0,58.0,2209.0,1554.0,249.0,187.0,6555.0,, Maldives
5126.0,8914.0,4180.0,1910.0,94.0,997.0,2122.0,4654.0,201.0,1279.0,8149.0,4509.0, Bermuda
4426.0,,2229.0,94.0,4512.0,,581.0,7573.0,,3804.0,4467.0,2873.0, Gibraltar
4953.0,7711.0,5833.0,8251.0,7503.0,,1596.0,4424.0,4498.0,3466.0,3954.0,, Bahrain
8825.0,7175.0,8496.0,9267.0,3506.0,5000.0,7990.0,3565.0,4694.0,7735.0,9740.0,7250.0, Sweden
8031.0,9252.0,6636.0,4977.0,1373.0,6727.0,5446.0,4041.0,4823.0,5158.0,8356.0,, Cayman Islands
8537.0,5613.0,9221.0,2299.0,2372.0,,1377.0,5168.0,8832.0,3054.0,5476.0,, Andorra
2960.0,,7487.0,8311.0,8869.0,8205.0,7276.0,3922.0,7234.0,,7205.0,, Tonga
4635.0,3929.0,6134.0,5591.0,,6646.0,5067.0,9880.0,5490.0,6448.0,7751.0,1773.0, Lesotho
8167.0,6971.0,,5440.0,9037.0,5603.0,9485.0,1348.0,263.0,1519.0,2061.0,6892.0, Jamaica
1007.0,6871.0,3119.0,5749.0,2102.0,6701.0,2577.0,7887.0,,8608.0,9154.0,9550.0, Montserrat
8370.0,1434.0,3265.0,1435.0,4584.0,1388.0,2455.0,6373.0,6561.0,7000.0,8388.0,, Gambia
9967.0,,981.0,7126.0,4182.0,893.0,6665.0,1895.0,8937.0,8944.0,4004.0,712.0, Kuwait
3213.0,5195.0,3329.0,2869.0,1029.0,5774.0,2496.0,3686.0,3569.0,4672.0,,645.0, United Kingdom of Great Britain and Northern Ireland
1135.0,7160.0,8105.0,725.0,,2130.0,246.0,1968.0,,9891.0,858.0,8769.0, Western Sahara
6059.0,4106.0,4309.0,4679.0,2678.0,2616.0,7555.0,3422.0,,3779.0,3747.0,222.0, Tunisia
674.0,9485.0,5855.0,5780.0,574.0,7173.0,4004.0,1884.0,7425.0,,5125.0,507.0, Colombia
5977.0,2079.0,1621.0,5661.0,2903.0,1262.0,7356.0,7138.0,,7652.0,4162.0,1903.0, Japan
7824.0,522.0,2146.0,8832.0,4555.0,5270.0,1159.0,,2231.0,1661.0,9536.0,9161.0, Viet Nam
5689.0,9697.0,4812.0,1116.0,9036.0,,8001.0,,5918.0,6067.0,2733.0,7301.0, Micronesia (Federated States of)
8246.0,6825.0,6995.0,1575.0,6783.0,7500.0,187.0,4057.0,5635.0,1171.0,3577.0,1229.0, Czechia
