JANUARY,FEBRUARY,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPTEMBER,OCTOBER,NOVEMBER,DECEMBER,ORIGIN_OR_DESTINATION
6623.0,2267.0,4208.0,5956.0,8639.0,2406.0,6367.0,3165.0,5090.0,,8355.0,6900.0, Gambia
2852.0,530.0,8436.0,955.0,2110.0,2034.0,4401.0,1148.0,1781.0,6194.0,1684.0,, Wallis and Futuna
182.0,298.0,2000.0,4501.0,1963.0,8328.0,7950.0,4637.0,9587.0,7370.0,8924.0,8972.0, Turkmenistan
5180.0,3109.0,1191.0,5614.0,2706.0,7170.0,8128.0,5644.0,7949.0,4163.0,9376.0,8785.0, Malawi
,9386.0,1853.0,498.0,2576.0,4143.0,8077.0,2853.0,,9907.0,,5800.0, Oman
3297.0,436.0,6411.0,3424.0,9565.0,7311.0,6530.0,8867.0,1477.0,97.0,3035.0,5139.0, Syrian Arab Republic
8723.0,6180.0,5863.0,930.0,5379.0,1157.0,9268.0,2717.0,9608.0,7779.0,,2020.0, Åland Islands
5265.0,5485.0,,6542.0,5684.0,1483.0,1339.0,769.0,8798.0,790.0,2057.0,710.0, Senegal
6110.0,6333.0,8579.0,8288.0,8595.0,2561.0,7009.0,6848.0,5096.0,8574.0,6669.0,6700.0, Venezuela (Bolivarian Republic of)
1558.0,3748.0,9484.0,954.0,5026.0,7237.0,3469.0,1300.0,358.0,5483.0,26.0,1871.0, Iraq
9194.0,3824.0,9515.0,6249.0,6329.0,7068.0,9898.0,6428.0,1848.0,4311.0,8113.0,3165.0, Kenya
1075.0,7625.0,224.0,9733.0,8440.0,5480.0,4225.0,7461.0,3283.0,5192.0,2457.0,570.0, Myanmar
1798.0,9394.0,493.0,8625.0,5849.0,5292.0,2478.0,9712.0,1975.0,1138.0,5570.0,7705.0, French Polynesia
,8273.0,9436.0,7661.0,4516.0,6815.0,2068.0,7191.0,7525.0,1733.0,5255.0,5466.0, Romania
5768.0,4192.0,1232.0,3126.0,786.0,2789.0,8922.0,8499.0,8536.0,5375.0,8872.0,7219.0, Madagascar
5891.0,319.0,,8224.0,9501.0,9771.0,1016.0,3370.0,4101.0,3468.0,4378.0,3226.0, Suriname
9451.0,,5811.0,1425.0,9099.0,784.0,6688.0,1683.0,6342.0,5643.0,3361.0,5232.0, Spain
1907.0,2823.0,7126.0,8418.0,8945.0,8643.0,8173.0,,2458.0,3202.0,9217.0,9942.0, Ghana
3766.0,9773.0,1350.0,4582.0,4925.0,6703.0,3263.0,1998.0,,67.0,702.0,7686.0, Bermuda
228.0,7815.0,1826.0,4113.0,3247.0,7103.0,9397.0,1760.0,5869.0,8759.0,7870.0,4933.0, Haiti
8978.0,8893.0,5601.0,1162.0,9020.0,,,7444.0,7791.0,3473.0,1155.0,5700.0," Korea, Republic of"
,,145.0,,1512.0,6851.0,8788.0,,9441.0,9105.0,7882.0,6343.0," Moldova, Republic of"
9545.0,4292.0,144.0,2609.0,9787.0,6462.0,8062.0,,5956.0,9337.0,7186.0,7066.0, Nicaragua
387.0,4092.0,,482.0,5174.0,,,4331.0,1617.0,,4943.0,697.0, Gambia
9173.0,9899.0,4161.0,4456.0,1065.0,7010.0,7042.0,6407.0,9554.0,9619.0,497.0,8765.0," Saint Helena, Ascension and Tristan da Cunha"
4129.0,9994.0,9917.0,3965.0,5950.0,7628.0,7304.0,1240.0,8175.0,8111.0,1964.0,6620.0, Comoros
3326.0,1778.0,1720.0,3902.0,1293.0,8163.0,2579.0,5468.0,5717.0,2672.0,7212.0,1088.0, Afghanistan
