JANUARY,FEBRUARY,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPTEMBER,OCTOBER,NOVEMBER,DECEMBER,ORIGIN_OR_DESTINATION
9603.0,3877.0,9799.0,4405.0,8163.0,5699.0,327.0,8409.0,8386.0,7420.0,9387.0,, Sierra Leone
8092.0,3974.0,5464.0,6979.0,8297.0,404.0,8369.0,2563.0,7624.0,,2653.0,8237.0, United States of America
9494.0,9838.0,2931.0,,5924.0,8285.0,,6070.0,5965.0,6775.0,836.0,3446.0, United States Minor Outlying Islands
7105.0,1570.0,5214.0,5726.0,5734.0,2970.0,690.0,,6444.0,5383.0,,1087.0, Mauritius
7084.0,2863.0,3186.0,7035.0,2586.0,657.0,1852.0,5404.0,370.0,3719.0,1915.0,9890.0, Mauritius
3372.0,5136.0,5928.0,776.0,6827.0,2287.0,,5020.0,7012.0,2009.0,9676.0,8571.0, Isle of Man
2234.0,3089.0,6752.0,2298.0,4939.0,252.0,9268.0,7529.0,3595.0,6370.0,9492.0,1695.0, Faroe Islands
,7773.0,4384.0,3472.0,4416.0,6389.0,4287.0,3771.0,5344.0,9839.0,5771.0,613.0, San Marino
9841.0,4830.0,2345.0,3619.0,3757.0,4479.0,9376.0,9663.0,2580.0,5904.0,4134.0,9144.0, Brazil
,5739.0,8620.0,6375.0,,7095.0,2585.0,6211.0,8522.0,4401.0,315.0,, Grenada
803.0,8076.0,5964.0,3106.0,922.0,7838.0,4226.0,1949.0,,9414.0,4116.0,, Morocco
3723.0,1500.0,726.0,533.0,516.0,7967.0,1791.0,6412.0,5980.0,3281.0,5100.0,6060.0, Mongolia
,,5348.0,8659.0,8571.0,9400.0,5806.0,6229.0,3715.0,6255.0,232.0,6492.0, British Indian Ocean Territory
8126.0,317.0,6140.0,4889.0,8348.0,,3344.0,,,,4722.0,24.0, French Polynesia
4488.0,9362.0,4736.0,1154.0,,6051.0,556.0,1532.0,3359.0,2110.0,3077.0,9110.0, Armenia
3588.0,7378.0,2923.0,1524.0,5385.0,2579.0,5286.0,9408.0,6682.0,9062.0,5557.0,, Latvia
4584.0,7810.0,4161.0,2866.0,6453.0,,9562.0,477.0,4459.0,8100.0,3909.0,9122.0, Guernsey
1507.0,6875.0,9159.0,1209.0,2848.0,2444.0,,2344.0,800.0,6256.0,4142.0,, Guyana
7798.0,8310.0,8299.0,7762.0,1366.0,9886.0,3812.0,3702.0,7643.0,3773.0,4912.0,4532.0, Chile
3541.0,9576.0,2974.0,2409.0,9831.0,950.0,615.0,3574.0,8410.0,1240.0,4854.0,5413.0, French Southern Territories
2900.0,7614.0,6549.0,9820.0,3761.0,1032.0,366.0,1251.0,4976.0,6666.0,8409.0,7478.0, Brunei Darussalam
9876.0,6088.0,4929.0,3035.0,6586.0,744.0,7814.0,6834.0,4896.0,42.0,4044.0,, Western Sahara
2037.0,5702.0,2496.0,7820.0,1191.0,5177.0,5259.0,3561.0,,988.0,4825.0,2631.0, Iraq
8574.0,,6547.0,4782.0,,8363.0,1910.0,3911.0,8837.0,3161.0,4580.0,5186.0, Burundi
7966.0,5728.0,5295.0,8823.0,766.0,9284.0,8049.0,9250.0,4800.0,9649.0,1093.0,9029.0, Bulgaria
9570.0,5517.0,2454.0,1402.0,8321.0,8060.0,498.0,3754.0,8387.0,3245.0,7301.0,4777.0, Sint Maarten (Dutch part)
