JANUARY,FEBRUARY,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPTEMBER,OCTOBER,NOVEMBER,DECEMBER,ORIGIN_OR_DESTINATION
9474.0,,3661.0,91.0,6631.0,3674.0,8030.0,5596.0,3160.0,,6887.0,5550.0," Korea, Republic of"
2030.0,279.0,7457.0,325.0,3731.0,1359.0,7521.0,6244.0,7087.0,2453.0,5544.0,5345.0, Cabo Verde
6995.0,9469.0,1801.0,5851.0,7260.0,6550.0,353.0,8625.0,1361.0,115.0,9334.0,977.0, Sudan
55.0,423.0,5449.0,4744.0,4373.0,,9672.0,5835.0,217.0,8339.0,8939.0,62.0," Palestine, State of"
3230.0,2847.0,1589.0,5627.0,6050.0,9641.0,8616.0,4046.0,4775.0,5856.0,2683.0,9198.0, Panama
8631.0,5287.0,4971.0,4356.0,9501.0,9618.0,7150.0,316.0,,3361.0,1005.0,2037.0, Antigua and Barbuda
3442.0,6352.0,9114.0,7668.0,5325.0,937.0,312.0,6563.0,4426.0,2658.0,,4400.0, Afghanistan
2373.0,6796.0,1444.0,9659.0,8935.0,3450.0,8093.0,8368.0,6468.0,6632.0,,8166.0, Jordan
894.0,7514.0,3949.0,5615.0,410.0,3860.0,5053.0,,2613.0,2379.0,,7526.0, Chad
9207.0,5891.0,,2656.0,103.0,2133.0,1743.0,6855.0,,3220.0,2228.0,3732.0, Lesotho
2438.0,1668.0,1842.0,583.0,1194.0,8288.0,1137.0,5052.0,4677.0,2621.0,1340.0,9800.0, Benin
1794.0,4057.0,2037.0,7294.0,9342.0,429.0,9489.0,288.0,6158.0,7609.0,7400.0,6.0, Cameroon
4675.0,148.0,4024.0,8140.0,6670.0,6553.0,1566.0,5119.0,,8937.0,6383.0,4766.0, Myanmar
8753.0,443.0,2668.0,9144.0,6988.0,9438.0,7123.0,6299.0,4206.0,9451.0,2643.0,8338.0, Bangladesh
8525.0,2249.0,6557.0,6257.0,8512.0,517.0,5458.0,2701.0,4268.0,3677.0,5656.0,151.0, Antarctica
,4462.0,5257.0,1705.0,8257.0,1234.0,444.0,5183.0,2370.0,4999.0,8385.0,8402.0, Belize
2257.0,8688.0,5907.0,3770.0,182.0,7802.0,262.0,4078.0,,4251.0,,8631.0, Japan
,7126.0,1280.0,3810.0,2615.0,9389.0,5264.0,1917.0,8602.0,1283.0,5556.0,5791.0, New Caledonia
6553.0,,2929.0,7140.0,550.0,8799.0,2965.0,5711.0,2862.0,,7089.0,7051.0, Philippines
8564.0,8986.0,2894.0,3475.0,6177.0,4867.0,,7515.0,8505.0,6963.0,8453.0,4486.0, United Kingdom of Great Britain and Northern Ireland
3686.0,6573.0,7515.0,550.0,491.0,1472.0,,2575.0,2447.0,9287.0,5534.0,4536.0, Italy
479.0,7669.0,9281.0,9889.0,7831.0,5029.0,7608.0,4215.0,4650.0,5959.0,1801.0,9843.0, Zimbabwe
9680.0,7219.0,320.0,6466.0,1187.0,8435.0,962.0,4854.0,3305.0,648.0,8797.0,7793.0, Bulgaria
5387.0,3933.0,4211.0,9872.0,9266.0,8994.0,177.0,7164.0,8344.0,3462.0,4573.0,2303.0, Micronesia (Federated States of)
4930.0,6666.0,9964.0,1083.0,3795.0,7460.0,1162.0,13.0,8568.0,6816.0,,2660.0, Tuvalu
