JANUARY,FEBRUARY,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPTEMBER,OCTOBER,NOVEMBER,DECEMBER,ORIGIN_OR_DESTINATION
8999.0,2212.0,1616.0,1023.0,6396.0,855.0,1708.0,3580.0,8395.0,6351.0,5893.0,8287.0," Saint Helena, Ascension and Tristan da Cunha"
7862.0,,6091.0,1268.0,1487.0,3326.0,2295.0,9155.0,8542.0,6092.0,7049.0,9754.0, Mauritius
9292.0,7480.0,505.0,5304.0,6571.0,7140.0,456.0,630.0,9434.0,5375.0,7443.0,2099.0, Israel
3486.0,2485.0,2622.0,,9503.0,8634.0,6322.0,4982.0,5400.0,7341.0,3969.0,8748.0, Maldives
6880.0,883.0,4667.0,5713.0,6908.0,7046.0,9605.0,9389.0,4068.0,4974.0,3181.0,5589.0, Ukraine
2157.0,4805.0,540.0,7408.0,3173.0,,8411.0,6362.0,6488.0,8919.0,1127.0,922.0, Indonesia
3095.0,45.0,3365.0,2019.0,,2017.0,6305.0,5370.0,2085.0,9298.0,7921.0,688.0, Singapore
9130.0,8666.0,7570.0,8563.0,9586.0,2099.0,1943.0,3044.0,7332.0,7540.0,1637.0,2151.0, Jersey
,2952.0,4465.0,8317.0,,,4204.0,3795.0,3726.0,306.0,5797.0,3477.0, Norfolk Island
1010.0,1577.0,1454.0,3677.0,8553.0,4002.0,9896.0,8578.0,2800.0,3051.0,4558.0,8818.0, Burkina Faso
5454.0,3527.0,1103.0,7858.0,4598.0,,5024.0,5768.0,3516.0,7671.0,1083.0,3814.0, Benin
7271.0,6454.0,1963.0,6473.0,1808.0,7091.0,7976.0,29.0,3060.0,4759.0,725.0,5722.0, Cabo Verde
722.0,7319.0,2310.0,1492.0,2076.0,7296.0,5795.0,,8833.0,7327.0,3475.0,1583.0, Nigeria
2487.0,7780.0,2332.0,658.0,8781.0,1223.0,,,9428.0,1205.0,5235.0,2761.0, Mexico
,8624.0,4222.0,3051.0,8380.0,5254.0,2434.0,5837.0,6396.0,5484.0,9759.0,, Anguilla
5163.0,4814.0,214.0,4543.0,7360.0,9280.0,7289.0,2793.0,911.0,4967.0,,4474.0, French Southern Territories
9875.0,7763.0,9951.0,4196.0,8506.0,6232.0,9022.0,4043.0,1790.0,2484.0,4474.0,, Western Sahara
8685.0,2602.0,4441.0,1864.0,,9716.0,9690.0,5114.0,5896.0,7857.0,,8245.0, Brunei Darussalam
3486.0,1453.0,6359.0,3513.0,9586.0,2286.0,6670.0,9208.0,263.0,,7855.0,5088.0, Cook Islands
1707.0,66.0,4978.0,9960.0,8037.0,661.0,9777.0,8499.0,,7815.0,6464.0,9065.0, Slovakia
4726.0,2070.0,6770.0,5646.0,890.0,7518.0,7.0,,,9402.0,8661.0,6799.0," Palestine, State of"
5689.0,8969.0,,3779.0,4468.0,4275.0,6020.0,7750.0,2724.0,1924.0,1924.0,8805.0, India
3808.0,7375.0,9629.0,8870.0,,3315.0,4089.0,9148.0,2356.0,1695.0,201.0,9955.0, Iran (Islamic Republic of)
7824.0,7506.0,6993.0,6610.0,,5870.0,9883.0,2081.0,7529.0,6147.0,5376.0,5159.0, Eritrea
6821.0,4114.0,8046.0,1726.0,,,4195.0,4099.0,5952.0,6358.0,3728.0,8054.0, Guinea
9138.0,8229.0,4009.0,9691.0,1573.0,9686.0,6252.0,1615.0,1819.0,9416.0,7051.0,9537.0, Fiji
