JANUARY,FEBRUARY,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPTEMBER,OCTOBER,NOVEMBER,DECEMBER,ORIGIN_OR_DESTINATION
4619.0,386.0,1997.0,5766.0,9036.0,6200.0,5873.0,3970.0,1972.0,6134.0,1763.0,3421.0, Serbia
4459.0,,7497.0,2186.0,1091.0,5830.0,3098.0,62.0,7411.0,3964.0,8167.0,, Brazil
572.0,5817.0,548.0,5893.0,6237.0,8230.0,9527.0,,3214.0,976.0,,8455.0, Jersey
5149.0,4158.0,7050.0,4538.0,1843.0,6624.0,3137.0,6918.0,,1441.0,8891.0,7355.0, Virgin Islands (U.S.)
5094.0,8099.0,3530.0,7823.0,8882.0,2861.0,5423.0,3818.0,4688.0,782.0,878.0,2305.0, Saint Pierre and Miquelon
,2806.0,,5732.0,5088.0,2209.0,9631.0,523.0,5464.0,9009.0,2075.0,84.0, Honduras
2372.0,7925.0,8651.0,7858.0,6684.0,1335.0,5419.0,1074.0,9219.0,8001.0,4001.0,5001.0, Lao People's Democratic Republic
6087.0,9502.0,6918.0,9466.0,4547.0,7221.0,751.0,3815.0,1368.0,3159.0,2468.0,1114.0, Switzerland
8984.0,4542.0,8290.0,7613.0,9397.0,4563.0,4779.0,3804.0,6192.0,7962.0,1330.0,1846.0, Iraq
7778.0,2681.0,8833.0,9909.0,5088.0,4867.0,5463.0,988.0,7822.0,4933.0,9503.0,1177.0, New Caledonia
4979.0,6032.0,,8580.0,7243.0,2696.0,3682.0,2862.0,330.0,7713.0,8678.0,7134.0, Australia
,,6169.0,414.0,9695.0,3241.0,6516.0,412.0,3554.0,,9214.0,7775.0, Denmark
6714.0,,9959.0,6825.0,,3213.0,6110.0,2822.0,4188.0,6475.0,9044.0,4472.0, Algeria
7258.0,6024.0,2472.0,9979.0,930.0,3797.0,9383.0,1327.0,6062.0,871.0,811.0,5092.0, Grenada
6229.0,1086.0,23.0,3063.0,6100.0,3784.0,3921.0,3989.0,7453.0,2593.0,7886.0,7459.0, Faroe Islands
513.0,2770.0,6625.0,4863.0,3207.0,6000.0,5070.0,6246.0,9542.0,7802.0,2258.0,6152.0, Palau
8450.0,,7961.0,5528.0,531.0,2243.0,6136.0,2025.0,687.0,8223.0,,7061.0, Ethiopia
8709.0,1714.0,3256.0,,7570.0,6081.0,2729.0,9611.0,3061.0,9700.0,2424.0,2441.0, Argentina
92.0,5047.0,6523.0,3694.0,6089.0,8482.0,4777.0,8662.0,3284.0,8531.0,7298.0,8081.0, Guam
3720.0,,5408.0,3342.0,7350.0,5548.0,5260.0,1065.0,6206.0,5789.0,1054.0,3346.0, Saudi Arabia
9617.0,9860.0,5314.0,249.0,5168.0,,5915.0,1971.0,1754.0,163.0,9217.0,1251.0, Christmas Island
4712.0,6290.0,1294.0,5680.0,8563.0,9178.0,7046.0,,2717.0,9054.0,5907.0,4193.0, Monaco
2688.0,6866.0,2309.0,5075.0,8679.0,3866.0,7174.0,2527.0,8135.0,5264.0,8166.0,, Viet Nam
6442.0,5304.0,4414.0,4552.0,891.0,8511.0,1079.0,8963.0,9205.0,1128.0,7999.0,2910.0, Mauritania
3107.0,2069.0,9923.0,2642.0,3257.0,1953.0,9256.0,,499.0,736.0,4775.0,9667.0, Equatorial Guinea
8076.0,1210.0,5592.0,740.0,259.0,6275.0,2431.0,9529.0,5122.0,7290.0,9057.0,, Bouvet Island
